,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
248,N/A,N/A,jbl,N/A,N/A,N/A,N/A,N/A,96.26,42.67,0.25,2.19,0.60,2.62,3.11,5010000000.0,114.72,5010000000.0,6380000000.0,9.79,0.92,0.31,4.91,0.31,1550000000.0,5010000000.0,121500000.0,0.67,80.50,19.20,940800000.0,5.39,2210000000.0,1.04,13.07,1210000000.0,5010000000.0,8.05,101.79,13960000.0,6.33,8.16,12770000.0,N/A
249,N/A,N/A,jci,N/A,N/A,N/A,N/A,N/A,57.53,21.58,1.06,1.57,4.95,11.40,4.41,32220000000.0,32.73,32220000000.0,44820000000.0,11.40,1.12,1.47,9.76,1.47,9340000000.0,32220000000.0,1510000000.0,1.612,30.10,4.90,0.6,0.6,12500000000.0,1.11,22.17,1770000000.0,32220000000.0,0.43,96.21,24360000.0,4.32,2.60,25740000.0,N/A
250,N/A,N/A,jcp,N/A,N/A,N/A,N/A,N/A,306.89,14.22,0.08,0.74,0.93,2.26,2.01,1020000000.0,40.20,1020000000.0,4710000000.0,14.22,0.60,0.38,5.53,0.38,4330000000.0,1020000000.0,0.37,0.37,32.30,1.80,1.47,1.47,4230000000.0000005,1.46,4.42,186120000.0,1020000000.0,1.98,76.24,150700000.0,6.91,52.84,148290000.0,N/A
251,N/A,N/A,jec,N/A,N/A,N/A,N/A,N/A,43.50,31.37,0.84,1.45,2.30,5.19,3.35,8539999999.999999,84.80,8539999999.999999,9700000000.0,12.66,1.28,0.95,14.66,0.95,1770000000.0,8539999999.999999,232260000.0,1.92,96.40,7.80,1060000000.0,7.48,2590000000.0,1.48,41.46,511340000.0,8539999999.999999,1.14,83.88,0.00,0.00,0.00,0.6,N/A
252,N/A,N/A,jnj,N/A,N/A,N/A,N/A,N/A,57.50,274.70,4.57,5.81,1.70,25.78,8.25,349310000000.0,28.40,349310000000.0,358040000000.0,15.23,2.07,4.68,14.12,4.68,51100000000.0,349310000000.0,1300000000.0,0.47,18300000000.0,11.50,18300000000.0,6.82,34590000000.0,1.41,22.43,21060000000.0,349310000000.0,0.06,68.44,13210000.0,2.43,0.49,13610000.0,N/A
253,N/A,N/A,jnpr,N/A,N/A,N/A,N/A,N/A,47.34,30.40,1.66,1.90,6.09,18.48,5.96,8359999999.999999,13.31,8359999999.999999,7700000000.0,11.36,1.64,1.53,6.70,1.53,3070000000.0,8359999999.999999,306200000.0,0.80,3030000000.0,10.50,3030000000.0,8.82,2220000000.0,2.41,12.81,1260000000.0,8359999999.999999,2.84,98.22,18790000.0,2.73,5.71,20980000.0,N/A
254,N/A,N/A,jpm,N/A,N/A,N/A,N/A,N/A,67.05,17.73,4.07,1.67,26.09,37.59,0.97,381590000000.0,26.38,381590000000.0,41120000000.0,11.42,1.42,0.44,26.09,0.44,94330000000.0,381590000000.0,22570000000.0,6.31,37.10,1.50,985550000000.0,287.77,567860000000.0,67.05,67.05,2500000000.0,381590000000.0,0.72,76.08,23270000.0,2.03,0.66,28210000.0,N/A
255,N/A,N/A,jwn,N/A,N/A,N/A,N/A,N/A,280.14,19.07,0.54,8.44,2.82,5.98,7.25,8289999999.999999,92.79,8289999999.999999,9420000000.0,13.91,1.77,0.61,5.92,0.61,5590000000.0,8289999999.999999,2.59,2.59,24.90,8.90,1180000000.0,7.04,2740000000.0,1.07,5.85,1400000000.0,8289999999.999999,31.59,60.81,22050000.0,7.23,18.94,20120000.0,N/A
256,N/A,N/A,k,N/A,N/A,N/A,N/A,N/A,386.67,17.83,1.73,10.09,9.82,18.81,9.66,22380000000.0,37.13,22380000000.0,31310000000.0,13.71,2.16,2.42,10.75,2.42,5020000000.0,22380000000.0,1270000000.0,3.62,0.81,3.60,0.81,0.81,8620000000.0,0.68,6.40,1650000000.0,22380000000.0,0.70,93.61,33690000.0,8.06,12.34,28070000.0,N/A
257,N/A,N/A,key,N/A,N/A,N/A,N/A,N/A,13.09,17.46,3.43,1.50,21.51,38.43,0.94,20690000000.0,5.62,20690000000.0,35040000000.0,10.63,1.23,5.82,21.51,5.82,1220000000.0,20690000000.0,1220000000.0,1.13,14.40,8.60,1830000000.0,1.73,15640000000.0,13.09,13.09,1820000000.0,20690000000.0,0.36,83.00,15930000.0,1.33,1.48,11880000.0,N/A
258,N/A,N/A,kim,N/A,N/A,N/A,N/A,N/A,98.93,16.66,5.14,1.14,35.48,35.50,2.32,6170000000.0,2.84,6170000000.0,11280000000.0,22.64,5.11,9.40,15.02,9.40,889710000.0,6170000000.0,370330000.0,0.87,8.50,6.10,238510000.0,0.56,5480000000.0,1.47,12.67,614180000.0,6170000000.0,2.75,92.42,19560000.0,5.18,5.73,17700000.0,N/A
259,N/A,N/A,klac,N/A,N/A,N/A,N/A,N/A,202.87,26.65,4.55,14.17,17.28,37.42,16.91,17280000000.0,24.24,17280000000.0,18620000000.0,12.94,0.92,4.90,12.57,4.90,2190000000.0,17280000000.0,656340000.0,4.16,2760000000.0,11.30,2760000000.0,17.61,2490000000.0,3.73,7.82,1190000000.0,17280000000.0,0.16,93.71,3730000.0,2.25,2.65,2530000.0,N/A
260,N/A,N/A,kmb,N/A,N/A,N/A,N/A,N/A,848.75,16.99,2.09,60.73,12.48,18.00,13.81,38070000000.0,51.64,38070000000.0,45490000000.0,14.70,2.06,2.49,11.35,2.49,6550000000.0,38070000000.0,2280000000.0,6.400,22.20,0.80,1.76,1.76,7490000000.0,0.89,1.79,2930000000.0,38070000000.0,0.35,78.19,15850000.0,6.91,4.48,13830000.0,N/A
261,N/A,N/A,kmi,N/A,N/A,N/A,N/A,N/A,107.94,538.15,2.48,1.01,1.34,26.08,2.80,33930000000.0,6.15,33930000000.0,71490000000.0,16.72,1.00,5.22,12.25,5.22,6890000000.0,33930000000.0,0.0100,0.0100,0.14,7.20,0.14,0.14,37910000000.0,0.44,15.17,4600000000.0,33930000000.0,13.68,64.76,51460000.0,3.9,2.68,53760000.0,N/A
262,N/A,N/A,kmx,N/A,N/A,N/A,N/A,N/A,394.14,16.56,0.62,3.40,3.88,6.49,4.40,11190000000.0,97.24,11190000000.0,23830000000.0,12.82,0.94,1.33,17.78,1.33,2180000000.0,11190000000.0,694570000.0,3.74,8.90,11.00,32360000.0,0.18,13010000000.0,2.70,18.19,325210000.0,11190000000.0,0.56,102.49,12260000.0,9.48,6.64,11900000.0,N/A
263,N/A,N/A,ko,N/A,N/A,N/A,N/A,N/A,251.64,151.28,5.32,11.02,3.52,27.14,6.86,188380000000.0,8.29,188380000000.0,209490000000.0,19.55,2.79,5.92,19.27,5.92,22150000000.0,188380000000.0,1150000000.0,0.292,20680000000.0,20.20,20680000000.0,4.85,47750000000.0,1.34,4.01,7110000000.0,188380000000.0,0.78,67.43,0.00,0.00,0.00,1.56,N/A
264,N/A,N/A,kr,N/A,N/A,N/A,N/A,N/A,225.76,11.44,0.17,3.01,1.55,1.94,4.03,20800000000.0,137.05,20800000000.0,35850000000.0,10.63,2.86,0.29,7.45,0.29,25840000000.0,20800000000.0,1910000000.0,2.09,68.80,12.40,0.4,0.4,15590000000.0,0.78,7.94,3410000000.0,20800000000.0,0.62,78.12,0.00,0.00,0.00,0.5,N/A
265,N/A,N/A,kss,N/A,N/A,N/A,N/A,N/A,83.19,12.93,0.58,2.01,4.50,7.42,6.58,11140000000.0,114.34,11140000000.0,13620000000.0,12.01,1.35,0.71,5.66,0.71,6920000000.0,11140000000.0,5.12,5.12,85.00,9.20,1310000000.0,7.93,4510000000.0,2.01,32.88,1690000000.0,11140000000.0,0.98,108.95,30050000.0,6.11,19.58,32890000.0,N/A
266,N/A,N/A,ksu,N/A,N/A,N/A,N/A,N/A,53.84,12.13,4.43,2.52,37.24,35.68,6.39,11450000000.0,24.66,11450000000.0,13650000000.0,15.73,1.14,5.29,10.99,5.29,1820000000.0,11450000000.0,961800000.0,9.16,325.70,10.30,134100000.0,1.3,2620000000.0,0.70,44.09,1030000000.0,11450000000.0,0.63,90.50,1530000.0,1.38,1.45,1310000.0,N/A
267,N/A,N/A,l,N/A,N/A,N/A,N/A,N/A,46.95,14.62,1.19,0.87,8.48,16.70,1.84,16399999999.999998,40.80,16399999999.999998,21760000000.0,13.74,4.39,1.58,6.87,1.58,8430000000.0,16399999999.999998,1160000000.0,3.45,65.90,6.50,6300000000.0,19.15,11530000000.0,0.53,57.83,2590000000.0,16399999999.999998,50.65,25.15,1170000.0,1.02,0.42,1140000.0,N/A
268,N/A,N/A,leg,N/A,N/A,N/A,N/A,N/A,105.11,21.16,1.51,5.00,7.42,11.25,8.48,5940000000.0,29.00,5940000000.0,6710000000.0,14.70,26.67,1.70,11.98,1.70,867900000.0,5940000000.0,293500000.0,2.13,55.50,8.90,526100000.0,3.98,1250000000.0,1.81,9.02,443700000.0,5940000000.0,1.16,76.17,6650000.0,5.93,5.67,6670000.0,N/A
269,N/A,N/A,len,N/A,N/A,N/A,N/A,N/A,99.83,19.15,1.63,1.97,6.41,10.60,4.91,20560000000.0,53.33,20560000000.0,19650000000.0,9.55,0.46,1.55,13.97,1.55,2280000000.0,20560000000.0,802660000.0,3.38,1.20,12.10,2530000000.0,10.56,7970000000.0,8.10,32.81,996860000.0,20560000000.0,1.68,75.15,0.00,0.00,0.00,0.16,N/A
270,N/A,N/A,lh,N/A,N/A,N/A,N/A,N/A,98.71,13.48,1.65,2.46,12.43,15.05,6.23,16790000000.0,99.67,16790000000.0,23330000000.0,13.36,1.25,2.29,11.76,2.29,3460000000.0,16790000000.0,1270000000.0,12.2100,283.30,13.20,316700000.0,3.11,6760000000.0,1.31,67.03,1460000000.0,16790000000.0,0.54,95.09,2760000.0,4.05,2.71,2760000.0,N/A
271,N/A,N/A,life,N/A,N/A,N/A,N/A,N/A,30.71,1.99,1.28,1.28,0.00,0.00,34.69,81940000.0,46410000.0,81940000.0,21030000.0,1.99,1.28,0.45,0.45,0.45,46410000.0,81940000.0,48210000.0,1.87,85120000.0,46410000.0,85120000.0,2.86,19730000.0,8.19,2.16,3.56,81940000.0,87.89,0.00,3.61,3.61,2.31,0.00,N/A
272,N/A,N/A,lll,N/A,N/A,N/A,N/A,N/A,64.96,24.79,1.72,3.23,7.07,11.59,5.64,16500000000.0,122.73,16500000000.0,18360000000.0,19.52,8.09,1.92,13.76,1.92,1020000000.0,16500000000.0,8.51,8.51,53.70,9.60,8.46,8.46,3350000000.0,1.87,65.27,1100000000.0,16500000000.0,0.75,81.01,1.65,1.65,0.99,3.2,N/A
273,N/A,N/A,lly,N/A,N/A,N/A,N/A,N/A,117.56,14.81,3.58,7.11,0.89,21.56,7.36,81770000000.0,21.74,81770000000.0,86040000000.0,14.81,1.42,3.76,13.24,3.76,16800000000.0,81770000000.0,204100000.0,0.19,8029999999.999999,6.90,8029999999.999999,7.65,13720000000.0,1.32,11.04,5620000000.0,81770000000.0,0.23,79.74,11250000.0,3.36,1.15,9770000.0,N/A
274,N/A,N/A,lm,N/A,N/A,N/A,N/A,N/A,53.65,11.15,1.11,0.89,11.43,17.44,4.11,3410000000.0,32.84,3410000000.0,4780000000.0,10.63,0.46,1.55,7.82,1.55,2770000000.0,3410000000.0,339580000.0,3.62,190.10,10.90,1020000000.0,12.1,2450000000.0,1.98,45.04,485880000.0,3410000000.0,2.13,93.86,0.00,0.00,0.00,1.12,N/A
275,N/A,N/A,lmt,N/A,N/A,N/A,N/A,N/A,1.38,49.64,1.92,2.07,3.92,10.81,7.31,97780000000.0,177.37,97780000000.0,105520000000.0,19.06,0.48,2.07,16.02,2.07,5550000000.0,97780000000.0,1930000000.0,6.89,2860000000.0,10.10,2860000000.0,10.07,14260000000.0,1.38,2.40,6480000000.0,97780000000.0,0.13,79.40,0.00,0.00,0.00,2.41,N/A
276,N/A,N/A,lnc,N/A,N/A,N/A,N/A,N/A,34.67,7.76,1.10,0.90,14.58,16.35,0.54,15610000000.0,64.18,15610000000.0,18820000000.0,7.67,0.68,1.32,8.06,1.32,4920000000.0,15610000000.0,2080000000.0,9.2210,328.90,12.80,3250000000.0,14.88,6010000000.0,2.81,79.43,1630000000.0,15610000000.0,0.45,84.39,0.00,0.00,0.00,1.32,N/A
277,N/A,N/A,low,N/A,N/A,N/A,N/A,N/A,289.38,21.67,1.07,12.52,5.02,9.60,11.81,73550000000.0,81.79,73550000000.0,87440000000.0,14.36,0.91,1.27,10.76,1.27,22460000000.0,73550000000.0,3440000000.0,4.09,16.40,1.80,0.83,0.83,289.38,1.06,7.08,5060000000.0,73550000000.0,0.14,75.20,7310000.0,1.3,0.85,5670000.0,N/A
278,N/A,N/A,lrcx,N/A,N/A,N/A,N/A,N/A,52.19,21.98,3.41,5.19,17.60,27.06,13.23,32610000000.0,58.92,32610000000.0,32509999999.999996,12.18,0.52,3.40,11.21,3.40,3600000000.0,32610000000.0,1680000000.0,9.10,5700000000.0,37.10,5700000000.0,34.98,3210000000.0,2.47,38.53,2040000000.0,32610000000.0,0.36,93.02,11180000.0,4.83,6.90,11250000.0,N/A
279,N/A,N/A,lsi,N/A,N/A,N/A,N/A,N/A,84.33,40.79,7.95,1.93,19.46,36.34,2.91,3930000000.0,10.68,3930000000.0,5520000000.0,26.55,5.51,11.14,18.20,11.14,349290000.0,3930000000.0,96360000.0,2.07,16.10,2.80,9370000.0,0.2,1730000000.0,0.27,43.73,248580000.0,3930000000.0,1.75,104.51,5560000.0,9.9,16.40,5940000.0,N/A
280,N/A,N/A,luk,N/A,N/A,N/A,N/A,N/A,195.09,49.83,0.65,0.79,1.40,7.22,1.20,7990000000.0,33.22,7990000000.0,8029999999.999999,11.50,0.71,0.66,7.68,0.66,3600000000.0,7990000000.0,166740000.0,0.450,20790000000.0,8.60,20790000000.0,58.35,20860000000.0,1.44,28.37,1070000000.0000001,7990000000.0,11.21,77.59,3210000.0,2.57,0.97,3940000.0,N/A
281,N/A,N/A,luv,N/A,N/A,N/A,N/A,N/A,35.38,9.79,1.57,3.20,16.48,16.32,8.92,33310000000.000004,35.23,33310000000.000004,36220000000.0,9.99,0.63,1.71,8.08,1.71,14740000000.0,33310000000.000004,3490000000.0,5.79,261.70,3.90,3270000000.0,5.57,3690000000.0,0.70,17.72,3930000000.0,33310000000.000004,0.18,80.79,6940000.0,1.44,1.48,6500000.0,N/A
282,N/A,N/A,lyb,N/A,N/A,N/A,N/A,N/A,96.95,8.57,1.20,4.62,14.15,15.83,13.75,41350000000.0,86.64,41350000000.0,47890000000.0,9.80,1.22,1.39,7.28,1.39,6420000000.0,41350000000.0,4890000000.0,12.23,148.20,17.90,2850000000.0,7.22,8680000000.0,2.46,22.68,5210000000.0,41350000000.0,19.55,78.15,9690000.0,3.99,2.94,10630000.0,N/A
283,N/A,N/A,m,N/A,N/A,N/A,N/A,N/A,103.92,5.96,0.37,1.61,6.23,6.20,4.91,9150000000.0,81.33,9150000000.0,13040000000.0,9.32,0.45,0.52,5.15,0.52,10160000000.0,9150000000.0,1550000000.0,5.040,178.90,1.80,1460000000.0,4.77,5880000000.0,1.47,18.61,1940000000.0,9150000000.0,0.43,91.70,69780000.0,4.14,23.19,57010000.0,N/A
284,N/A,N/A,ma,N/A,N/A,N/A,N/A,N/A,97.41,48.27,14.82,33.95,31.33,54.50,21.28,185230000000.0,11.71,185230000000.0,181800000000.0,24.99,1.42,14.55,25.08,14.55,12500000000.0,185230000000.0,3920000000.0,3.65,75.70,20.20,7780000000.0,7.4,5420000000.0,1.57,5.19,5550000000.0,185230000000.0,10.93,78.60,6870000.0,2.03,0.73,6420000.0,N/A
285,N/A,N/A,mac,N/A,N/A,N/A,N/A,N/A,130.30,56.95,8.30,2.22,13.82,28.23,1.91,8780000000.0,7.45,8780000000.0,13230000000.0,71.72,422.43,12.51,20.71,12.51,598350000.0,8780000000.0,145370000.0,1.02,11.80,1.00,91040000.0,0.65,5170000000.0,0.82,26.11,386390000.0,8780000000.0,0.57,107.24,0.12,0.12,0.00,2.96,N/A
286,N/A,N/A,mar,N/A,N/A,N/A,N/A,N/A,220.80,37.23,9.35,12.94,26.75,49.09,6.54,47970000000.0,13.67,47970000000.0,56910000000.0,21.68,1.45,11.10,19.40,11.10,3700000000.0,47970000000.0,1370000000.0,3.610,17.60,5.50,1.07,1.07,8240000000.0,0.46,10.39,2440000000.0,47970000000.0,19.14,19.83,0.14,0.14,0.00,1.32,N/A
287,N/A,N/A,mas,N/A,N/A,N/A,N/A,N/A,752.84,24.75,1.67,1.90,6.97,15.29,13.75,12790000000.0,24.34,12790000000.0,14520000000.0,14.02,0.81,1.90,11.20,1.90,2610000000.0,12790000000.0,1.660,1.660,11.20,6.50,1300000000.0,4.2,3080000000.0,1.98,0.19,457880000.0,12790000000.0,0.57,94.13,0.02,0.02,0.00,0.42,N/A
288,N/A,N/A,mat,N/A,N/A,N/A,N/A,N/A,248.37,25.84,0.95,3.67,21.59,4.53,2.17,4620000000.0,14.21,4620000000.0,6500000000.0,25.84,7.44,1.33,121.25,1.33,1820000000.0,4620000000.0,1050000000.0,3.07,1080000000.0,12.20,1080000000.0,3.14,3120000000.0,1.92,3.66,27610000.0,4620000000.0,0.36,117.44,75680000.0,3.97,28.31,76800000.0,N/A
289,N/A,N/A,mcd,N/A,N/A,N/A,N/A,N/A,1.84,25.69,5.70,6.74,22.75,36.61,16.11,130009999999.99998,28.26,130009999999.99998,153710000000.0,19.88,2.52,6.74,15.82,6.74,10620000000.0,130009999999.99998,5190000000.0,6.37,41.50,11.40,2460000000.0,3.1,29540000000.0,1.84,4.12,5550000000.0,130009999999.99998,0.07,70.38,6270000.0,1.97,0.77,6110000.0,N/A
290,N/A,N/A,mchp,N/A,N/A,N/A,N/A,N/A,95.43,89.42,5.44,6.63,6.33,24.35,7.74,21120000000.0,16.88,21120000000.0,25030000000.0,15.43,0.99,6.45,16.33,6.45,1760000000.0,21120000000.0,245560000.0,1.01,1100000000.0,19.20,1100000000.0,4.69,3040000000.0,2.98,13.59,1380000000.0,21120000000.0,2.07,110.49,29210000.0,14.88,13.01,29280000.0,N/A
291,N/A,N/A,mck,N/A,N/A,N/A,N/A,N/A,66.81,6.25,0.14,2.50,2.34,1.38,2.91,29310000000.0,979.46,29310000000.0,37770000000.0,10.57,2.09,0.18,10.03,0.18,11270000000.0,29310000000.0,4810000000.0,22.74,42.70,7.00,2620000000.0,12.69,8960000000.0,1.07,56.87,2760000000.0,29310000000.0,4.72,0.00,0.00,0.00,0.00,1.36,N/A
292,N/A,N/A,mco,N/A,N/A,N/A,N/A,N/A,1.25,31.57,7.39,8.64,23.80,43.57,16.45,31080000000.0,22.00,31080000000.0,36330000000.0,18.91,1.25,8.64,18.26,8.64,2980000000.0,31080000000.0,5.15,5.15,1180000000.0,23.70,1180000000.0,6.19,5540000000.0,1.25,1.72,747500000.0,31080000000.0,0.49,91.35,0.00,0.00,0.00,1.76,N/A
293,N/A,N/A,mdlz,N/A,N/A,N/A,N/A,N/A,69.38,22.11,2.42,2.41,11.28,14.64,3.80,62640000000.0,17.12,62640000000.0,78440000000.0,15.76,1.58,3.03,17.02,3.03,10060000000.0,62640000000.0,2920000000.0,1.91,762.40,2.90,0.53,0.53,18170000000.0,0.48,17.55,2590000000.0,62640000000.0,0.70,77.46,13490000.0,1.7,0.92,11930000.0,N/A
294,N/A,N/A,mdt,N/A,N/A,N/A,N/A,N/A,57.28,38.60,3.60,2.13,9.44,22.90,4.40,106930000000.0,21.85,106930000000.0,120310000000.0,15.32,2.39,4.05,12.66,4.05,20420000000.0,106930000000.0,2810000000.0,2.04,14440000000.0,1.20,14440000000.0,10.65,28830000000.0,2.43,37.07,5420000000.0,106930000000.0,0.07,83.96,12390000.0,2.35,0.91,10900000.0,N/A
295,N/A,N/A,met,N/A,N/A,N/A,N/A,N/A,139.67,12.80,0.77,0.82,6.44,7.70,0.37,47970000000.0,58.21,47970000000.0,106480000000.0,8.57,0.62,1.71,19.94,1.71,5340000000.0,47970000000.0,4890000000.0,3.62,23130000000.0,24.60,23130000000.0,22.32,82220000000.0,0.96,56.22,12280000000.0,47970000000.0,81.90,0.00,0.00,0.00,0.00,1.6,N/A
296,N/A,N/A,mgm,N/A,N/A,N/A,N/A,N/A,110.08,10.59,1.94,2.64,18.90,15.23,3.44,20130000000.0,18.12,20130000000.0,32210000000.0,18.69,3.11,3.11,12.52,3.11,4610000000.0,20130000000.0,1940000000.0,3.36,549.70,5.60,1500000000.0,2.65,12910000000.0,0.77,13.44,2210000000.0,20130000000.0,7.00,84.16,0.00,0.00,0.00,0.48,N/A
297,N/A,N/A,mkc,N/A,N/A,N/A,N/A,N/A,167.32,16.81,2.73,4.48,16.04,16.75,6.97,13700000000.0,39.18,13700000000.0,18930000000.0,19.36,2.01,3.76,19.69,3.76,2009999999.9999998,13700000000.0,806500000.0,6.21,352.00,18.50,179600000.0,1.37,5140000000.0,0.86,23.32,750500000.0,13700000000.0,0.09,88.62,8260000.0,9.17,0.00,7390000.0,N/A
298,N/A,N/A,mmc,N/A,N/A,N/A,N/A,N/A,73.73,28.60,2.98,5.68,10.64,20.36,9.24,41790000000.0,27.34,41790000000.0,46130000000.0,17.23,1.83,3.29,13.82,3.29,14020000000.0,41790000000.0,1490000000.0,2.87,93.30,9.50,1200000000.0,2.37,5490000000.0,1.30,14.47,1890000000.0,41790000000.0,0.20,87.60,5510000.0,3.06,1.07,5790000.0,N/A
299,N/A,N/A,mmm,N/A,N/A,N/A,N/A,N/A,120.54,27.61,4.11,11.26,15.35,23.16,12.93,130199999999.99998,52.98,130199999999.99998,142780000000.0,19.09,2.13,4.51,16.08,4.51,15660000000.0,130199999999.99998,4860000000.0,7.93,54.70,9.00,4130000000.0,6.93,14010000000.0,1.86,19.44,6240000000.0,130199999999.99998,9.74,10.42,0.00,0.00,0.00,5.44,N/A
300,N/A,N/A,mnst,N/A,N/A,N/A,N/A,N/A,3.72,40.35,9.63,8.33,24.36,36.63,17.25,32450000000.000004,5.94,32450000000.000004,32030000000.0,28.23,1.81,9.51,24.97,9.51,2140000000.0000002,32450000000.000004,820680000.0,1.42,16.40,7.50,1200000000.0,2.12,3.72,3.72,6.88,987730000.0,32450000000.000004,24.88,65.97,6280000.0,3.03,1.52,4890000.0,N/A
301,N/A,N/A,mo,N/A,N/A,N/A,N/A,N/A,90.11,11.94,6.18,7.83,52.44,51.10,13.97,120490000000.0,10.15,120490000000.0,127310000000.0,14.54,1.54,6.53,12.52,6.53,11950000000.0,120490000000.0,10210000000.0,5.31,51.70,0.40,1250000000.0,0.66,13890000000.0,0.64,8.10,4920000000.0,120490000000.0,0.13,64.05,11650000.0,1.8,0.60,11810000.0,N/A
302,N/A,N/A,mon,N/A,N/A,N/A,N/A,N/A,122.71,21.74,3.53,7.82,16.38,23.16,9.62,51660000000.0,33.34,51660000000.0,56880000000.0,18.81,2.55,3.88,13.74,3.88,7940000000.0,51660000000.0,2400000000.0,5.39,482.80,0.30,3050000000.0,6.92,8119999999.999999,1.28,14.98,3060000000.0,51660000000.0,87.63,0.18,0.75,0.75,0.00,2.16,N/A
303,N/A,N/A,mos,N/A,N/A,N/A,N/A,N/A,54.23,13.82,1.29,0.91,1.45,7.10,1.85,9590000000.0,21.11,9590000000.0,12580000000.0,13.82,1.29,1.70,10.34,1.70,842800000.0,9590000000.0,107200000.0,0.31,2150000000.0,12.30,2150000000.0,5.59,5230000000.0,2.27,27.40,935500000.0,9590000000.0,9.17,77.43,3.96,3.96,5.71,20990000.0,N/A
304,N/A,N/A,mpc,N/A,N/A,N/A,N/A,N/A,59.31,10.92,0.52,2.53,5.10,5.47,4.93,34700000000.0,132.73,34700000000.0,43110000000.0,11.89,0.56,0.64,7.44,0.64,15400000000.0,34700000000.0,3430000000.0,6.70,788.10,24.70,3010000000.0,6.32,12950000000.0,1.28,28.87,6610000000.0,34700000000.0,66.72,0.00,12360000.0,2.98,2.66,8970000.0,N/A
305,N/A,N/A,mrk,N/A,N/A,N/A,N/A,N/A,70.77,63.33,3.70,4.33,5.97,20.31,5.56,148550000000.0,14.70,148550000000.0,161880000000.0,12.47,2.37,4.03,12.72,4.03,27350000000.0,148550000000.0,2390000000.0,0.87,8500000000.0,3.10,8500000000.0,3.15,24470000000.0,1.33,12.73,6450000000.0,148550000000.0,0.05,76.39,20330000.0,1.47,0.74,16960000.0,N/A
306,N/A,N/A,mro,N/A,N/A,N/A,N/A,N/A,46.92,28.14,3.26,1.21,132.17,10.32,1.05,14110000000.0,5.09,14110000000.0,18390000000.0,28.14,0.23,4.25,7.66,4.25,3670000000.0,14110000000.0,6.73,6.73,0.66,34.40,0.66,0.66,5490000000.0,1.30,13.77,2130000000.0,14110000000.0,0.27,82.64,27860000.0,2.07,3.73,35360000.0,N/A
307,N/A,N/A,ms,N/A,N/A,N/A,N/A,N/A,383.05,17.80,2.58,1.42,16.10,33.70,0.75,97910000000.0,21.32,97910000000.0,133729999999.99998,10.86,0.57,3.52,16.10,3.52,37950000000.0,97910000000.0,5610000000.0,3.07,61.40,5.30,532200000000.00006,297.01,300560000000.0,1.71,38.52,4500000000.0,97910000000.0,24.31,63.36,12180000.0,1.46,0.97,15230000.0,N/A
308,N/A,N/A,msft,N/A,N/A,N/A,N/A,N/A,118.92,75.20,7.45,9.09,9.98,25.51,6.35,712150000000.0,12.40,712150000000.0,646020000000.0,23.59,2.29,6.75,19.43,6.75,55690000000.0,712150000000.0,9540000000.0,1.2300,138530000000.0,12.00,138530000000.0,17.99,93190000000.0,2.88,10.17,41980000000.0,712150000000.0,1.39,75.38,50550000.0,2.26,0.67,53330000.0,N/A
309,N/A,N/A,msi,N/A,N/A,N/A,N/A,N/A,1.35,14.96,2.72,3.22,2.43,20.92,10.01,17350000000.0,39.17,17350000000.0,20560000000.0,14.96,2.32,3.22,12.25,3.22,3020000000.0,17350000000.0,0.952,0.952,1200000000.0,3.90,1200000000.0,7.47,4470000000.0,1.35,10.81,1350000000.0,17350000000.0,0.32,90.33,7910000.0,10.37,4.71,7980000.0,N/A
310,N/A,N/A,mtb,N/A,N/A,N/A,N/A,N/A,100.05,21.35,5.05,1.86,25.77,44.97,1.16,27600000000.0,35.91,27600000000.0,30990000000.0,14.09,1.68,5.67,25.77,5.67,1330000000.0,27600000000.0,1330000000.0,8.70,2.50,11.40,5940000000.0,39.57,8460000000.000001,100.05,100.05,2780000000.0,27600000000.0,6.03,79.09,0.37,0.37,0.00,1.58,N/A
311,N/A,N/A,mu,N/A,N/A,N/A,N/A,N/A,38.74,8.09,2.59,2.66,32.77,37.67,16.77,60040000000.0,20.81,60040000000.0,73600000000.0,5.19,0.15,3.18,5.70,3.18,8439999999.999999,60040000000.0,7590000000.0,6.40,387.80,71.40,6170000000.0,5.34,9060000000.0,2.38,19.45,10650000000.0,60040000000.0,4.38,85.55,53730000.0,1.63,5.17,52810000.0,N/A
312,N/A,N/A,mur,N/A,N/A,N/A,N/A,N/A,63.12,24.86,2.19,0.99,14.86,9.68,1.26,4600000000.0,12.16,4600000000.0,6380000000.0,24.86,0.44,3.04,5.05,3.04,1630000000.0,4600000000.0,310940000.0,1.82,964990000.0,12.90,964990000.0,5.59,2920000000.0,1.64,26.77,1130000000.0,4600000000.0,5.96,105.22,0.00,0.00,0.00,3.75,N/A
