,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
331,N/A,N/A,pcar,N/A,N/A,N/A,N/A,N/A,112.45,20.18,1.53,3.49,7.61,10.88,5.57,27680000000.0,51.41,27680000000.0,33180000000.0,16.16,2.02,1.84,13.48,1.84,3090000000.0,27680000000.0,1370000000.0,3.90,16.30,19.10,3420000000.0,9.73,8920000000.0,4.78,22.58,2630000000.0,27680000000.0,2.10,64.42,0.00,0.00,0.00,1.30,N/A
332,N/A,N/A,pcg,N/A,N/A,N/A,N/A,N/A,94.31,10.01,1.26,1.18,12.53,20.25,3.25,22400000000.0,34.83,22400000000.0,40390000000.0,11.40,7.12,2.28,6.32,2.28,4930000000.0,22400000000.0,2220000000.0,4.35,41.80,6.10,0.37,0.37,18190000000.0,0.85,37.05,5860000000.0,22400000000.0,0.16,85.93,6720000.0,0.82,1.32,6120000.0,N/A
333,N/A,N/A,pcln,N/A,N/A,N/A,N/A,N/A,74.84,27.35,7.78,7.38,29.20,35.53,11.85,95120000000.0,248.73,95120000000.0,97510000000.0,23.47,1.67,7.97,20.80,7.97,10310000000.0,95120000000.0,3570000000.0,71.30,240.00,20.10,7250000000.0,148.73,9640000000.0,2.52,264.13,4530000000.0,95120000000.0,0.24,97.22,1630000.0,2.48,3.77,1670000.0,N/A
334,N/A,N/A,pdco,N/A,N/A,N/A,N/A,N/A,80.39,22.48,0.63,2.55,2.84,5.56,5.40,3480000000.0,59.07,3480000000.0,4480000000.0,16.19,2.26,0.81,11.45,0.81,1300000000.0,3480000000.0,160220000.0,1.67,12.00,2.30,101460000.0,1.09,1100000000.0,1.94,14.74,295130000.0,3480000000.0,14.46,98.71,13120000.0,7.73,15.96,13200000.0,N/A
335,N/A,N/A,peg,N/A,N/A,N/A,N/A,N/A,96.97,49.76,2.85,1.97,5.73,17.62,2.48,25910000000.0,17.98,25910000000.0,38440000000.0,16.84,7.29,4.23,13.81,4.23,3050000000.0,25910000000.0,1.03,1.03,20.80,7.60,0.55,0.55,12730000000.0,0.80,25.99,3280000000.0,25910000000.0,0.19,71.37,0.00,0.00,0.00,1.72,N/A
336,N/A,N/A,pep,N/A,N/A,N/A,N/A,N/A,292.07,25.16,2.73,12.88,10.97,16.42,8.56,173160000000.0,44.51,173160000000.0,194050000000.0,21.47,3.02,3.06,15.43,3.06,34590000000.0,173160000000.0,6960000000.0,4.84,7.60,1.30,18280000000.0,12.85,39170000000.0,1.35,9.45,9640000000.0,173160000000.0,0.19,72.00,8170000.0,2.54,0.57,6630000.0,N/A
337,N/A,N/A,pets,N/A,N/A,N/A,N/A,N/A,4.24,28.12,3.61,8.85,12.84,18.49,26.71,973590000.0,13.27,973590000.0,892600000.0,21.63,2.56,3.31,17.19,3.31,79310000.0,973590000.0,34600000.0,1.70,87.90,13.70,3.98,3.98,4.24,4.24,5.40,50710000.0,973590000.0,3.74,101.41,5690000.0,6.45,32.72,5480000.0,N/A
338,N/A,N/A,pfe,N/A,N/A,N/A,N/A,N/A,72.17,24.10,4.43,3.83,18.69,27.76,5.19,232530000000.0,8.75,232530000000.0,259700000000.0,14.08,2.34,4.95,12.56,4.95,40490000000.0,232530000000.0,9790000000.0,1.62,109.60,0.90,17020000000.0,2.86,44100000000.0,1.43,10.19,15480000000.0,232530000000.0,0.03,72.57,54810000.0,3.49,0.92,51410000.0,N/A
339,N/A,N/A,pfg,N/A,N/A,N/A,N/A,N/A,27.09,12.28,1.51,1.80,12.43,17.25,0.65,21670000000.0,49.78,21670000000.0,20080000000.0,12.74,1.42,1.40,7.52,1.40,5480000000.0,21670000000.0,1790000000.0,6.11,162.90,64.20,4900000000.0,16.96,3300000000.0,2.98,41.58,4560000000.0,21670000000.0,0.68,72.41,3800000.0,3.12,1.49,3320000.0,N/A
340,N/A,N/A,pg,N/A,N/A,N/A,N/A,N/A,68.96,23.40,3.39,4.16,15.34,22.95,7.74,222570000000.0,25.76,222570000000.0,241510000000.0,19.32,2.81,3.67,13.54,3.67,32520000000.000004,222570000000.0,9840000000.0,3.75,68.30,3.20,18760000000.0,7.44,37730000000.0,0.94,21.07,14040000000.0,222570000000.0,0.06,61.80,27300000.0,3.68,1.07,26890000.0,N/A
341,N/A,N/A,pgr,N/A,N/A,N/A,N/A,N/A,33.78,20.16,1.19,3.44,5.94,8.55,3.97,31890000000.0,46.17,31890000000.0,32330000000.0,14.86,0.72,1.21,12.80,1.21,1730000000.0,31890000000.0,1590000000.0,2.72,50.40,16.20,2870000000.0,4.93,3310000000.0,0.84,15.96,0.85,31890000000.0,0.60,81.20,6730000.0,2.31,1.16,7190000.0,N/A
342,N/A,N/A,ph,N/A,N/A,N/A,N/A,N/A,107.26,26.88,2.21,5.06,8.37,12.34,7.05,27930000000.0,94.94,27930000000.0,32890000000.0,19.16,1.38,2.60,16.80,2.60,2840000000.0,27930000000.0,1060000000.0,7.80,35.80,22.70,974560000.0,7.32,5930000000.0,1.44,41.47,1430000000.0,27930000000.0,0.37,82.02,1690000.0,2.44,1.28,1270000.0,N/A
343,N/A,N/A,phm,N/A,N/A,N/A,N/A,N/A,79.74,17.09,1.23,2.34,7.77,13.11,6.83,10150000000.0,26.38,10150000000.0,13440000000.0,11.51,0.75,1.62,11.82,1.62,1940000000.0,10150000000.0,637120000.0,2.02,38.20,9.60,168670000.0,0.57,3460000000.0,3.89,14.78,627250000.0,10150000000.0,8.30,88.78,15840000.0,3.07,5.43,14380000.0,N/A
344,N/A,N/A,pki,N/A,N/A,N/A,N/A,N/A,80.14,31.34,4.04,3.64,12.97,14.07,3.83,9120000000.0,20.36,9120000000.0,10910000000.0,21.16,1.93,4.84,25.83,4.84,1010000000.0,9120000000.0,156890000.0,2.64,202130000.0,40.70,202130000.0,1.84,2009999999.9999998,1.27,22.74,288450000.0,9120000000.0,0.93,95.66,2300000.0,3.72,2.11,2460000.0,N/A
345,N/A,N/A,pld,N/A,N/A,N/A,N/A,N/A,50.32,21.06,12.11,2.19,57.64,35.57,2.13,34710000000.0,5.41,34710000000.0,43450000000.0,12.11,12.11,15.16,22.92,15.16,1960000000.0,34710000000.0,1640000000.0,3.06,32.00,2.30,447050000.0,0.84,9410000000.0,0.60,29.41,0.92,34710000000.0,0.86,98.49,6370000.0,3.1,1.42,6020000.0,N/A
346,N/A,N/A,pm,N/A,N/A,N/A,N/A,N/A,1.13,24.32,6.24,7.20,25.71,39.37,17.41,171150000000.0,17.67,171150000000.0,197460000000.0,20.63,2.51,7.20,16.99,7.20,17290000000.0,171150000000.0,7040000000.0,4.53,1.70,7.00,7670000000.0,4.94,33970000000.0,1.13,7.34,8140000000.000001,171150000000.0,0.18,74.99,7720000.0,1.72,0.50,8010000.0,N/A
347,N/A,N/A,pnc,N/A,N/A,N/A,N/A,N/A,100.45,15.31,4.72,1.58,33.60,34.55,1.44,75050000000.0,33.03,75050000000.0,128590000000.0,13.74,1.21,8.09,33.60,8.09,5050000000.0,75050000000.0,5050000000.0,10.36,102.90,8.60,5540000000.0,11.72,59090000000.0,100.45,100.45,1.01,75050000000.0,0.19,84.22,6120000.0,3.74,1.26,5520000.0,N/A
348,N/A,N/A,pnr,N/A,N/A,N/A,N/A,N/A,30.02,22.36,2.76,2.68,12.50,15.66,4.69,13440000000.0,26.76,13440000000.0,14840000000.0,18.83,1.86,3.05,15.73,3.05,1790000000.0,13440000000.0,385700000.0,3.31,11.10,1.30,108500000.0,0.6,1500000000.0,1.59,27.58,666400000.0,13440000000.0,0.44,90.57,2280000.0,2.72,1.37,2460000.0,N/A
349,N/A,N/A,pnw,N/A,N/A,N/A,N/A,N/A,91.51,17.44,2.55,1.76,14.67,27.27,3.69,9040000000.0,31.73,9040000000.0,13870000000.0,18.31,3.60,3.91,8.93,3.91,1510000000.0,9040000000.0,520070000.00000006,4.64,5.00,1.40,10670000.0,0.1,4830000000.0,0.90,46.05,1030000000.0,9040000000.0,1.15,84.08,2650000.0,3.78,2.39,2200000.0,N/A
350,N/A,N/A,ppg,N/A,N/A,N/A,N/A,N/A,78.29,19.24,2.10,5.24,11.04,13.99,26.16,30910000000.0,57.60,30910000000.0,33280000000.0,16.41,1.79,2.26,13.23,2.26,6690000000.0,30910000000.0,1410000000.0,6.31,46.50,5.30,2330000000.0,9.16,4700000000.0,23.19,23.19,1.65,30910000000.0,0.42,77.44,6050000.0,4.74,2.37,6010000.0,N/A
351,N/A,N/A,ppl,N/A,N/A,N/A,N/A,N/A,195.23,14.49,3.00,2.06,20.60,40.65,4.74,22040000000.0,10.77,22040000000.0,42240000000.0,13.74,740.00,5.74,10.39,5.74,6020000000.0,22040000000.0,1510000000.0,2.21,24.90,2.30,0.98,0.98,20870000000.0,0.56,15.54,2410000000.0,22040000000.0,0.28,50.24,9610000.0,2.88,1.41,8630000.0,N/A
352,N/A,N/A,prgo,N/A,N/A,N/A,N/A,N/A,61.12,17.89,2.68,2.22,26.28,13.42,3.02,13400000000.0,34.98,13400000000.0,16309999999.999998,17.89,2.98,3.27,14.54,3.27,2049999999.9999998,13400000000.0,1310000000.0,9.21,5.55,2.40,5.55,5.55,3690000000.0,1.72,42.91,688200000.0,13400000000.0,0.51,87.01,5350000.0,3.45,4.49,6930000.0,N/A
353,N/A,N/A,pru,N/A,N/A,N/A,N/A,N/A,66.98,12.69,0.92,1.06,7.56,12.37,0.55,53520000000.0,135.16,53520000000.0,38920000000.0,10.39,0.89,0.67,5.29,0.67,23270000000.0,53520000000.0,4330000000.0,9.93,22.50,3.80,48380000000.0,114.12,33869999999.999996,1.17,118.60,6460000000.0,53520000000.0,0.19,70.43,3630000.0,2.2,0.85,3580000.0,N/A
354,N/A,N/A,psa,N/A,N/A,N/A,N/A,N/A,15.91,28.19,12.34,6.82,53.92,54.78,9.03,33560000000.000004,15.68,33560000000.000004,37820000000.0,25.38,1.62,13.91,19.54,13.91,1890000000.0,33560000000.000004,1190000000.0,6.84,2.90,3.40,694230000.0,3.99,1430000000.0,1.82,28.27,1970000000.0,33560000000.000004,14.44,83.16,0.00,0.00,0.00,4.15,N/A
355,N/A,N/A,psx,N/A,N/A,N/A,N/A,N/A,42.58,26.89,0.66,2.40,2.49,1.60,1.62,54520000000.0,160.25,54520000000.0,62670000000.0,15.12,1.43,0.75,24.02,0.75,17540000000.0,54520000000.0,2069999999.9999998,3.96,61.10,21.80,1550000000.0,3.05,10200000000.0,1.31,44.45,2380000000.0,54520000000.0,0.14,72.71,6130000.0,3.24,1.41,6330000.0,N/A
356,N/A,N/A,pwr,N/A,N/A,N/A,N/A,N/A,20.45,21.29,0.67,1.63,3.18,5.15,4.83,6070000000.0,58.44,6070000000.0,6710000000.0,15.53,0.63,0.74,9.90,0.74,1010000000.0,6070000000.0,289950000.0,1.84,21.10,27.80,91530000.0,0.59,763010000.0,1.85,24.02,349880000.0,6070000000.0,0.99,89.44,2300000.0,1.71,1.56,2080000.0,N/A
357,N/A,N/A,px,N/A,N/A,N/A,N/A,N/A,137.99,38.35,4.15,7.90,10.90,21.88,7.86,47440000000.0,39.95,47440000000.0,55930000000.0,23.64,2.99,4.89,15.17,4.89,4670000000.0,47440000000.0,1250000000.0,4.32,91.90,11.70,2.15,2.15,137.99,0.99,20.97,3040000000.0,47440000000.0,0.26,88.06,5090000.0,3.81,1.78,4300000.0,N/A
358,N/A,N/A,pxd,N/A,N/A,N/A,N/A,N/A,25.77,258.03,5.96,3.03,2.32,6.53,1.34,32049999999.999996,31.69,32049999999.999996,32790000000.0,44.64,20.53,6.09,18.54,6.09,1770000000.0,32049999999.999996,0.73,0.73,11.74,45.00,11.74,11.74,2730000000.0,1.69,62.24,1840000000.0,32049999999.999996,0.85,93.19,5570000.0,2.84,3.30,6160000.0,N/A
359,N/A,N/A,qcom,N/A,N/A,N/A,N/A,N/A,71.21,41.53,4.53,3.29,11.06,22.81,5.39,101020000000.0,15.09,101020000000.0,85610000000.0,17.94,1.27,3.84,13.08,3.84,12500000000.0,101020000000.0,2470000000.0,1.65,89.40,4.50,37310000000.0,25.31,21890000000.0,4.00,20.86,4690000000.0,101020000000.0,0.16,78.67,26620000.0,1.48,1.80,21760000.0,N/A
360,N/A,N/A,qdel,N/A,N/A,N/A,N/A,N/A,69.66,31.13,7.66,7.54,2.33,8.14,2.78,1650000000.0,6.46,1650000000.0,1630000000.0,31.13,5.56,7.56,40.59,7.56,118190000.0,1650000000.0,5030000.0,0.15,172990000.0,3.10,172990000.0,5.09,152480000.0,6.28,6.44,33100000.0,1650000000.0,17.08,95.82,3630000.0,10.2,16.76,4040000.0,N/A
361,N/A,N/A,qep,N/A,N/A,N/A,N/A,N/A,55.66,85.58,1.55,0.68,0.90,6.07,0.83,2470000000.0,6.63,2470000000.0,3720000000.0,85.58,1.32,2.33,5.14,2.33,752700000.0,2470000000.0,14300000.0,0.07,782600000.0,2.00,782600000.0,3.25,2020000000.0,1.55,15.10,612600000.0,2470000000.0,0.75,90.99,13940000.0,2.43,5.84,14200000.0,N/A
362,N/A,N/A,r,N/A,N/A,N/A,N/A,N/A,245.93,24.23,0.66,2.17,2.75,7.57,3.01,4710000000.0,134.97,4710000000.0,9950000000.0,0.66,0.66,1.40,5.61,1.40,1500000000.0,4710000000.0,197110000.0,3.67,30.80,7.20,65260000.00000001,1.23,5350000000.0,1.02,41.08,1580000000.0,4710000000.0,1.84,92.58,0.14,0.14,0.00,1.84,N/A
363,N/A,N/A,rdc,N/A,N/A,N/A,N/A,N/A,47.41,6.15,1.47,0.37,4.76,11.27,1.11,1970000000.0,10.63,1970000000.0,3260000000.0,6.15,5.72,2.44,5.86,2.44,1060000000.0,1970000000.0,63700000.0,0.51,1220000000.0,23.10,1220000000.0,9.66,2510000000.0,5.80,41.96,448100000.0,1970000000.0,0.56,107.81,19420000.0,5.85,17.25,21180000.0,N/A
364,N/A,N/A,rf,N/A,N/A,N/A,N/A,N/A,13.56,19.28,4.04,1.43,22.68,34.15,1.00,22480000000.0,4.70,22480000000.0,26440000000.0,13.18,1.60,4.75,22.68,4.75,1190000000.0,22480000000.0,1190000000.0,1.00,13.60,11.50,4170000000.0,3.68,8630000000.0,13.56,13.56,1.59,22480000000.0,0.44,78.51,24450000.0,1.88,2.29,20740000.0,N/A
365,N/A,N/A,rhi,N/A,N/A,N/A,N/A,N/A,0.08,22.97,1.39,6.35,6.20,9.87,16.81,7210000000.0,41.47,7210000000.0,6740000000.0,19.07,5.63,1.30,11.67,1.30,2160000000.0,7210000000.0,321320000.0,2.55,6.50,1.00,348340000.0,2.82,0.08,1.85,9.22,470120000.0,7210000000.0,3.47,89.73,2640000.0,2.6,2.40,3090000.0,N/A
366,N/A,N/A,rl,N/A,N/A,N/A,N/A,N/A,25.27,120.93,1.54,2.75,1.28,10.86,7.06,9660000000.0,76.72,9660000000.0,8930000000.0,20.49,4.62,1.42,9.08,1.42,3650000000.0,9660000000.0,80600000.0,0.98,214.70,8.60,1620000000.0,19.92,886900000.0,2.09,43.17,1160000000.0,9660000000.0,1.28,104.74,8119999.999999999,4.67,16.42,7250000.0,N/A
367,N/A,N/A,rok,N/A,N/A,N/A,N/A,N/A,96.43,70.12,4.07,12.07,5.85,16.82,9.45,26060000000.0,50.05,26060000000.0,25460000000.0,23.25,2.53,3.97,20.59,3.97,2620000000.0,26060000000.0,373700000.0,2.89,2650000000.0,6.50,2650000000.0,20.65,2080000000.0,3.07,16.82,935900000.0,26060000000.0,0.60,75.91,1010000.0,1.18,1.22,1560000.0,N/A
368,N/A,N/A,rop,N/A,N/A,N/A,N/A,N/A,82.59,41.25,6.62,4.50,16.17,26.43,5.87,29090000000.0,43.08,29090000000.0,33810000000.000004,27.56,2.00,7.70,22.81,7.70,2330000000.0,29090000000.0,709980000.0,6.89,13.90,22.70,605620000.0,5.92,5330000000.0,1.07,63.10,1140000000.0,29090000000.0,2.20,96.51,2320000.0,6.64,2.64,1940000.0,N/A
369,N/A,N/A,rost,N/A,N/A,N/A,N/A,N/A,13.88,27.29,2.41,11.43,8.93,14.24,21.74,32659999999.999996,35.33,32659999999.999996,31910000000.0,21.86,2.57,2.35,14.25,2.35,3690000000.0,32659999999.999996,1210000000.0,3.13,12.20,7.80,1140000000.0,2.99,396850000.0,1.57,7.48,1700000000.0,32659999999.999996,2.11,94.99,10560000.0,4.59,2.76,11520000.0,N/A
370,N/A,N/A,rrc,N/A,N/A,N/A,N/A,N/A,71.91,20.13,1.66,0.67,2.17,5.93,0.73,3740000000.0,9.17,3740000000.0,7720000000.0,20.13,0.12,3.43,8.90,3.43,530159999.99999994,3740000000.0,50050000.0,0.21,3980000000.0,63.70,3980000000.0,3980000000.0,3980000000.0,0.50,22.67,781760000.0,3740000000.0,1.05,104.99,29580000.0,4.17,12.06,34460000.0,N/A
371,N/A,N/A,rsg,N/A,N/A,N/A,N/A,N/A,102.39,29.35,2.35,3.03,8.15,16.70,4.95,23160000000.0,29.12,23160000000.0,30960000000.0,25.67,2.76,3.14,11.29,3.14,3620000000.0,23160000000.0,803500000.0,2.36,160.70,6.30,63900000.0,0.19,7860000000.0,0.54,22.87,1870000000.0,23160000000.0,0.13,95.12,4390000.0,3.5,1.91,3780000.0,N/A
372,N/A,N/A,rtn,N/A,N/A,N/A,N/A,N/A,48.21,30.07,2.38,6.07,7.99,13.09,6.81,60390000000.0,87.08,60390000000.0,62150000000.0,20.09,2.26,2.45,16.07,2.45,6120000000.0,60390000000.0,2020000000.0,6.95,27.80,8.70,3400000000.0,11.74,5050000000.0,1.54,34.40,2740000000.0,60390000000.0,0.17,75.08,0.00,0.00,0.00,3.19,N/A
373,N/A,N/A,s,N/A,N/A,N/A,N/A,N/A,201.78,0.65,0.65,1.13,1.82,8.52,2.16,21480000000.0,8.31,21480000000.0,53450000000.0,0.65,0.65,1.61,4.78,1.61,18410000000.0,21480000000.0,0.15,0.15,6410000000.0,3.90,6410000000.0,1.6,38380000000.0,1.10,4.76,5160000000.0,21480000000.0,0.15,23.74,102170000.0,5.09,15.94,95710000.0,N/A
374,N/A,N/A,sbux,N/A,N/A,N/A,N/A,N/A,73.07,19.23,3.63,15.23,19.28,17.19,22730000000.0,82510000000.0,15.78,82510000000.0,83800000000.0,21.09,1.77,3.69,16.83,3.69,13350000000.0,82510000000.0,4380000000.0,3.02,199.30,5.90,2690000000.0,1.89,3990000000.0,3.81,3.81,0.60,82510000000.0,2.83,75.04,24180000.0,2.29,1.71,22540000.0,N/A
375,N/A,N/A,scg,N/A,N/A,N/A,N/A,N/A,135.82,13.80,1.44,1.07,10.45,26.67,3.73,6210000000.0,30.13,6210000000.0,12940000000.0,14.53,1.82,3.01,8.11,3.01,1780000000.0,6210000000.0,3.15,3.15,82.00,1.60,1010000000.0,7.09,7860000000.0,0.88,40.47,1340000000.0,6210000000.0,8.26,69.42,4520000.0,1.96,3.44,3380000.0,N/A
376,N/A,N/A,schl,N/A,N/A,N/A,N/A,N/A,0.87,79.57,0.83,1.03,1.07,4.62,2.46,1340000000.0,46.38,1340000000.0,967390000.0,26.74,3.31,0.60,9.45,0.60,927100000.0,1340000000.0,17500000.0,0.48,15.90,4.00,387800000.0,11.11,11300000.0,2.00,37.33,95600000.0,1340000000.0,11.06,87.79,1030000.0,9.65,3.60,1560000.0,N/A
377,N/A,N/A,schw,N/A,N/A,N/A,N/A,N/A,45.86,33.71,8.44,4.77,27.31,42.35,13.67,72750000000.0,6.44,72750000000.0,52410000000.0,19.04,0.77,6.08,27.31,6.08,7480000000.0,72750000000.0,2180000000.0,1.61,14.40,14.60,28610000000.0,21.34,8270000000.0,11.38,11.38,2.06,72750000000.0,11.28,80.77,21930000.0,4.08,1.86,21100000.0,N/A
378,N/A,N/A,sd,N/A,N/A,N/A,N/A,N/A,4.38,0.24,1.92,0.79,686.54,20.85,3.02,672300000.0,11.84,672300000.0,574460000.0,8.78,2.48,1.64,2.72,1.64,237660000.0,672300000.0,2410000000.0,80.81,138100000.0,24.10,138100000.0,4.03,37600000.0,1.12,25.01,165460000.0,672300000.0,7.88,103.17,1350000.0,3.32,5.05,1340000.0,N/A
379,N/A,N/A,se,N/A,N/A,N/A,N/A,N/A,1.93,11.50,11.50,6.51,97.89,102.81,378050000.0,4350000000.0,2.16,4350000000.0,2460000000.0,11.50,11.50,6.51,6.99,6.51,113070000.0,4350000000.0,370060000.0,2.12,581470000.0,3.90,581470000.0,3.27,676390000.0,1.93,2.39,263100000.00000003,4350000000.0,0.00,11.59,2020000.0,0.56,0.00,1590000.0,N/A
380,N/A,N/A,see,N/A,N/A,N/A,N/A,N/A,434.58,9.32,1.28,11.62,14.77,11.78,7.50,8840000000.0,36.10,8840000000.0,10840000000.0,19.51,2.84,1.57,10.49,1.57,2530000000.0,8840000000.0,376600000.0,5.25,382.20,6.20,1300000000.0,7.23,3310000000.0,1.70,4.22,1020000000.0,8840000000.0,0.87,96.82,7250000.0,3.53,4.17,6330000.0,N/A
381,N/A,N/A,sfly,N/A,N/A,N/A,N/A,N/A,90.34,202.62,1.51,3.83,0.81,5.31,3.79,1750000000.0,34.62,1750000000.0,2060000000.0,36.50,3.36,1.78,14.10,1.78,568110000.0,1750000000.0,9340000.0,0.26,100940000.0,4.30,100940000.0,3.07,412650000.0,0.60,13.93,183340000.0,1750000000.0,0.99,117.51,6090000.0,6.47,24.63,5540000.0,N/A
382,N/A,N/A,shld,N/A,N/A,N/A,N/A,N/A,0.80,0.22,0.01,0.26,6.38,7.91,9.53,273340000.0,171.44,273340000.0,4720000000.0,0.22,0.00,0.26,4.13,0.26,4690000000.0,273340000.0,1170000000.0,10.94,1.86,27.20,1.86,1.86,4650000000.0,0.80,37.10,1870000000.0,273340000.0,36.81,52.27,13430000.0,8.98,58.61,13510000.0,N/A
383,N/A,N/A,shw,N/A,N/A,N/A,N/A,N/A,399.47,22.69,2.64,14.37,11.83,11.80,78.53,39620000000.0,161.27,39620000000.0,50510000000.0,19.78,1.24,3.37,23.57,3.37,5920000000.0,39620000000.0,1810000000.0,18.67,342.00,43.00,207940000.0,2.23,10950000000.0,29.48,29.48,1.46,39620000000.0,12.46,77.26,1530000.0,3.3,1.88,1740000.0,N/A
384,N/A,N/A,siri,N/A,N/A,N/A,N/A,N/A,0.19,33.22,5.16,6.41,16.71,30.32,11.82,27480000000.0,1.13,27480000000.0,34140000000.0,26.00,1.55,6.41,17.86,6.41,2510000000.0,27480000000.0,889530000.0,0.18,42.20,8.00,73550000.0,0.02,6730000000.0,0.19,0.23,1820000000.0,27480000000.0,69.64,20.62,216220000.0,12.35,14.49,223130000.0,N/A
385,N/A,N/A,sjm,N/A,N/A,N/A,N/A,N/A,74.72,26.53,2.03,2.12,7.72,16.36,4.72,14890000000.0,64.33,14890000000.0,19960000000.0,16.14,1.43,2.72,12.35,2.72,2840000000.0,14890000000.0,563500000.0,4.94,9.80,0.50,183800000.0,1.62,5260000000.0,0.96,61.94,1120000000.0,14890000000.0,4.37,78.36,7810000.0,6.74,7.98,7730000.0,N/A
386,N/A,N/A,slb,N/A,N/A,N/A,N/A,N/A,48.84,24.41,3.53,2.92,4.94,9.60,2.44,107510000000.0,21.93,107510000000.0,120520000000.0,24.41,0.65,3.96,17.83,3.96,3700000000.0,107510000000.0,1500000000.0,1.08,5090000000.0,15.10,5090000000.0,3.68,18200000000.0,1.21,26.62,5660000000.0,107510000000.0,0.08,81.61,19820000.0,2.06,1.42,21320000.0,N/A
387,N/A,N/A,slm,N/A,N/A,N/A,N/A,N/A,132.37,18.74,5.34,2.42,30.72,52.25,1.43,5020000000.0,2.18,5020000000.0,6770000000.0,9.76,0.45,7.19,30.72,7.19,273220000.0,5020000000.0,273220000.0,0.62,33.10,9.60,1530000000.0,3.55,3280000000.0,1.37,4.80,1.43,5020000000.0,0.60,101.96,17310000.0,5.35,4.56,17450000.0,N/A
388,N/A,N/A,sna,N/A,N/A,N/A,N/A,N/A,41.10,18.73,2.66,3.56,14.69,23.32,11.56,10390000000.0,67.67,10390000000.0,11500000000.0,16.64,1.20,2.94,11.63,2.94,1910000000.0,10390000000.0,574500000.0,9.73,1.30,8.50,93900000.0,1.65,1210000000.0,1.75,51.25,575500000.0,10390000000.0,1.08,103.24,0.00,0.00,0.00,3.28,N/A
389,N/A,N/A,sne,N/A,N/A,N/A,N/A,N/A,39.36,26.94,0.83,2.51,3.15,8.49,2.45,62330000000.0,59.55,62330000000.0,68790000000.0,17.12,0.22,0.92,7.70,0.92,17410000000.0,62330000000.0,2370000000.0,1.84,602.40,22.10,5940000000.0,4.7,12210000000.0,0.86,19.73,9090000000.0,62330000000.0,0.00,6.89,1410000.0,1.14,0.00,0.2,N/A
390,N/A,N/A,sni,N/A,N/A,N/A,N/A,N/A,89.70,18.92,3.28,4.30,17.46,39.26,13.07,11470000000.0,26.87,11470000000.0,14020000000.0,16.23,2.26,4.01,9.20,4.01,2210000000.0,11470000000.0,610160000.0,4.67,15.00,2.80,114730000.0,0.88,2670000000.0,3.18,20.55,1060000000.0,11470000000.0,9.49,88.07,4610000.0,4.01,5.26,2550000.0,N/A
391,N/A,N/A,so,N/A,N/A,N/A,N/A,N/A,190.25,81.45,1.97,1.85,2.41,10.88,1.42,44470000000.0,22.70,44470000000.0,93860000000.0,14.82,6.03,4.16,16.09,4.16,8670000000.0,44470000000.0,0.54,0.54,6.10,1.00,1840000000.0,1.83,50150000000.0,0.73,24.00,5850000000.0,44470000000.0,0.04,57.46,22250000.0,5.32,2.24,21700000.0,N/A
392,N/A,N/A,spg,N/A,N/A,N/A,N/A,N/A,528.53,28.91,10.58,13.97,31.98,49.75,5.49,58630000000.0,17.74,58630000000.0,74540000000.0,24.08,2.98,13.46,18.30,13.46,4460000000.0,58630000000.0,1770000000.0,5.66,1.80,3.40,508400000.0,1.63,23410000000.0,0.30,11.72,3560000000.0,58630000000.0,0.67,97.90,16570000.0,8.69,6.24,14930000.0,N/A
393,N/A,N/A,sre,N/A,N/A,N/A,N/A,N/A,122.04,23.37,2.64,2.00,10.22,20.92,3.04,29360000000.0,44.23,29360000000.0,45250000000.0,19.12,2.05,4.07,11.99,4.07,3360000000.0,29360000000.0,1140000000.0,4.51,90.80,5.70,0.75,0.75,18920000000.0,0.40,52.85,3340000000.0,29360000000.0,0.14,86.38,0.00,0.00,0.00,3.29,N/A
394,N/A,N/A,sti,N/A,N/A,N/A,N/A,N/A,47.82,15.97,3.96,1.49,26.50,35.86,1.11,33979999999.999996,17.82,33979999999.999996,36920000000.0,12.98,1.15,4.30,26.50,4.30,2180000000.0,33979999999.999996,2180000000.0,4.47,59.10,3.70,12010000000.0,25.31,14570000000.0,47.82,47.82,1.50,33979999999.999996,0.31,82.97,0.00,0.00,0.00,1.6,N/A
395,N/A,N/A,stt,N/A,N/A,N/A,N/A,N/A,52.01,21.17,3.68,2.13,19.49,28.34,0.90,41130000000.0,29.80,41130000000.0,17290000000.0,3.68,3.68,1.55,19.49,1.55,1990000000.0,41130000000.0,1990000000.0,5.24,37.60,12.70,73670000000.0,200.38,15610000000.0,52.01,52.01,1.39,41130000000.0,0.75,93.26,4240000.0,2.39,1.12,3840000.0,N/A
